"journal-article-10.2307_24049481-ngram1.txt","Extraction and aggregation in the repair of individual and collective self-reference"
"journal-article-10.2307_24441976-ngram1.txt","Signaling causal coherence relations"
"journal-article-10.2307_24049349-ngram1.txt","Telling about problems and giving advice in an Internet discussion forum: some discourse features"
"journal-article-10.2307_24048331-ngram1.txt","Autism and the social world: an anthropological perspective"
"journal-article-10.2307_24442043-ngram1.txt","Linguistic characteristics of AAC discourse in the workplace"
"journal-article-10.2307_24048525-ngram1.txt","Identity and interaction: a sociocultural linguistic approach"
"journal-article-10.2307_43496330-ngram1.txt","The career of a suspect's statement: Talk, text, context"
"journal-article-10.2307_24045958-ngram1.txt","'I take full responsibility, I take some responsibility, I'll take half of it but no more than that': Princess Diana and the negotiation of blame in the 'Panorama' interview"
"journal-article-10.2307_24441991-ngram1.txt","Towards a pragmatic analysis of metadiscourse in academic lectures: From relevance to adaptation"
"journal-article-10.2307_24048869-ngram1.txt","Confabulation: sense-making, self-making and world-making in dementia"
"journal-article-10.2307_24049075-ngram1.txt","Japanese exact repetitions involving talk among friends"
"journal-article-10.2307_24047553-ngram1.txt","Fragmented narratives and multiple tellers: witness and defendant accounts in trials"
"journal-article-10.2307_24048998-ngram1.txt","Talking 'facts': identity and rationality in industry perspectives on genetic modification"
"journal-article-10.2307_24049829-ngram1.txt","Agreement, acknowledgement, and alignment: The discourse-pragmatic functions of hao and dui in Taiwan Mandarin conversation"
"journal-article-10.2307_24049886-ngram1.txt","Mundane whistleblowing: Social drama in assessment talk"
"journal-article-10.2307_24045959-ngram1.txt","Embodied experience: representing risk in speech and gesture"
"journal-article-10.2307_24049887-ngram1.txt","Knowledge and discourse in secondary school social science textbooks"
"journal-article-10.2307_24046476-ngram1.txt","Argumentation studies and discourse analysis: the French situation and global perspectives"
"journal-article-10.2307_24048524-ngram1.txt","Limitations and transformations of habitus in Child-Directed Communication"
"journal-article-10.2307_24048987-ngram1.txt","Making sequentiality salient: and-prefacing in the talk of airline pilots"
"journal-article-10.2307_24046656-ngram1.txt","Accepting and rejecting advice as competent peers: caller dilemmas on a warm line"
"journal-article-10.2307_24047508-ngram1.txt","'Bible babble': naming the interactional trouble at Waco"
"journal-article-10.2307_24048245-ngram1.txt","Asking questions, making sound-bites: research reports, interviews and television news stories"
"journal-article-10.2307_24049063-ngram1.txt","Moral stance in the workplace narratives of novices"
"journal-article-10.2307_24049383-ngram1.txt","Encouraging responses to good news on a peer support line"
"journal-article-10.2307_43496269-ngram1.txt","Exploring essentially three-turn courses of action: An institutional case study with implications for ordinary talk"
"journal-article-10.2307_24049794-ngram1.txt","One-sided laughter in academic presentations: a small-scale investigation"
"journal-article-10.2307_24045906-ngram1.txt","Who killed the Princess? Description and blame in the British press"
"journal-article-10.2307_24047939-ngram1.txt","Managing prospect affiliation and rapport in real-life sales encounters"
"journal-article-10.2307_24049381-ngram1.txt","The impact of context on discourse marker use in two conversational genres"
"journal-article-10.2307_24441961-ngram1.txt","The discursive construction of intelligence in introductory educational psychology textbooks"
"journal-article-10.2307_24442031-ngram1.txt","Making knowledge visible in discourse: Implications for the study of linguistic evidentiality"
"journal-article-10.2307_24049407-ngram1.txt","'Click here': the impact of new media on the encoding of persuasive messages in direct marketing"
"journal-article-10.2307_24443318-ngram1.txt","How narrative difficulties build peer rejection: A discourse analysis of a girl with autism and her female peers"
"journal-article-10.2307_24045960-ngram1.txt","Disordered discourse in schizophrenia described by the Structure Building Framework"
"journal-article-10.2307_24046477-ngram1.txt","The Geneva Model of discourse analysis: an interactionist and modular approach to discourse organization"
"journal-article-10.2307_24049001-ngram1.txt","Controversy over genetically modified crops in India: discursive strategies and social identities of farmers"
"journal-article-10.2307_24048850-ngram1.txt","Nailing down an answer: participations of power in trial talk"
"journal-article-10.2307_24048915-ngram1.txt","'Calm down!': the role of gaze in the interactional management of hysteria by the police"
"journal-article-10.2307_24441975-ngram1.txt","Exploring distributed leadership: Solving disagreements and negotiating consensus in a 'leaderless' team"
"journal-article-10.2307_24048456-ngram1.txt","Science books for children as a preparation for textbook literacy"
"journal-article-10.2307_24441962-ngram1.txt","Aligning in and through interaction: Children getting in and out of spontaneous activity"
"journal-article-10.2307_24047337-ngram1.txt","Right and wrong: from philosophy to everyday discourse"
"journal-article-10.2307_24047457-ngram1.txt","Toward understanding practices of medical interpreting: interpreters' involvement in history taking"
"journal-article-10.2307_24048031-ngram1.txt","Communicative and cognitive dimensions of discourse on science in the French mass media"
"journal-article-10.2307_24047091-ngram1.txt","Discourse, organizations and national cultures"
"journal-article-10.2307_24048918-ngram1.txt","English zero anaphora as an interactional resource II"
"journal-article-10.2307_24049968-ngram1.txt","'Paving the way for research findings': Writers' rhetorical choices in education and applied linguistics"
"journal-article-10.2307_24442029-ngram1.txt","The epistemic stance between the author and reader: A driving force in the cohesion of text and writing"
"journal-article-10.2307_24047336-ngram1.txt","From problematic object to routine 'add-on': dealing with e-mails in radio phone-ins"
"journal-article-10.2307_43496254-ngram1.txt","Negotiation of entitlement in proposal sequences"
"journal-article-10.2307_24047460-ngram1.txt","Structural moves reflected in English and Chinese sales letters"
"journal-article-10.2307_24049410-ngram1.txt","Research article abstracts in applied linguistics and educational technology: a study of linguistic realizations of rhetorical structure and authorial stance"
"journal-article-10.2307_24049792-ngram1.txt","Arguing within an institutional hierarchy: how argumentative talk and interlocutors' embodied practices preserve a superior–subordinate relationship"
"journal-article-10.2307_24049327-ngram1.txt","Multiparty interaction: a multimodal perspective on relevance"
"journal-article-10.2307_24049850-ngram1.txt","Preference organization of sequence-initiating actions: The case of explicit account solicitations"
"journal-article-10.2307_24045957-ngram1.txt","Discourse studies and the ideology of 'liberalism'"
"journal-article-10.2307_24048034-ngram1.txt","Discourse studies of scientific popularization: questioning the boundaries"
"journal-article-10.2307_24048482-ngram1.txt","Explanatory discourse in young second language learners' peer play"
"journal-article-10.2307_24047538-ngram1.txt","Harmony as performance: the turbulence under Chinese interpersonal communication"
"journal-article-10.2307_24048849-ngram1.txt","Talking themes: the thematic structure of talk"
"journal-article-10.2307_24048335-ngram1.txt","Narrative introductions: discourse competence of children with autistic spectrum disorders"
"journal-article-10.2307_24049064-ngram1.txt","From informational to emotive use: meiyou ('no') as a discourse marker in Taiwan Mandarin conversation"
"journal-article-10.2307_24049755-ngram1.txt","Questions, questioning, and institutional practices: an introduction"
"journal-article-10.2307_24047540-ngram1.txt","Disputing with care: analysing interviewees' treatment of interviewers' prior turns in televised political interviews"
"journal-article-10.2307_24049325-ngram1.txt","Mobile phone call openings: tailoring answers to personalized summonses"
"journal-article-10.2307_24049348-ngram1.txt","Is the press release a genre? A study of form and content"
"journal-article-10.2307_24049000-ngram1.txt","Out of the laboratory: scientists' discursive practices in their encounters with activists"
"journal-article-10.2307_24049783-ngram1.txt","The audience as actor: the participation status of the audience at the victim hearings of the South African TRC"
"journal-article-10.2307_24441907-ngram1.txt","Investigating children's Why-questions: A study comparing argumentative and explanatory function"
"journal-article-10.2307_24048868-ngram1.txt","The research article and the science popularization article: a probabilistic functional grammar perspective on direct discourse representation"
"journal-article-10.2307_24047113-ngram1.txt","Toward a discourse approach to polling"
"journal-article-10.2307_24048933-ngram1.txt","Being dead and being there: research interviews, sharing hand cream and the preference for analysing 'naturally occurring data'"
"journal-article-10.2307_24049934-ngram1.txt","Problem presentation and responses on an online forum for young people who self-harm"
"journal-article-10.2307_24049967-ngram1.txt","Gender-based differences on Spanish conversational exchanges: The role of the follow-up move"
"journal-article-10.2307_24047556-ngram1.txt","Questions, control and the organization of talk in calls to a radio phone-in"
"journal-article-10.2307_24047941-ngram1.txt","Wh-questions used as challenges"
"journal-article-10.2307_24441995-ngram1.txt","Formulations on Israeli political talk radio: From actions and sequences to stance via dialogic resonance"
"journal-article-10.2307_24443321-ngram1.txt","Formulating the request for survey participation in relation to the interactional environment"
"journal-article-10.2307_24049772-ngram1.txt","The effect of text type on the use of so as a discourse particle"
"journal-article-10.2307_24049517-ngram1.txt","Discourse, context and cognition"
"journal-article-10.2307_24049930-ngram1.txt","Acknowledging or denying membership: Reviewers' responses to non-anglophone scientists' manuscripts"
"journal-article-10.2307_24046446-ngram1.txt","Managing the ambiguous and conflicting identities of 'upline' and 'downline' in a network marketing firm"
"journal-article-10.2307_24047552-ngram1.txt","'You'll think we're always bitching': the functions of cooperativity and competition in women's gossip"
"journal-article-10.2307_24442026-ngram1.txt","Discourse gist: A window into the brain's complex cognitive capacity"
"journal-article-10.2307_24048506-ngram1.txt","Conversational floors in synchronous text-based CMC discourse"
"journal-article-10.2307_24049397-ngram1.txt","CA and SCT: strange bedfellows or useful partners for understanding classroom interactions?"
"journal-article-10.2307_24049479-ngram1.txt","Overt reference to speaker and recipient in Korean"
"journal-article-10.2307_24049770-ngram1.txt","Critical discourse analysis, topoi and mystification: disability policy documents from a Norwegian NGO"
"journal-article-10.2307_24049771-ngram1.txt","Mixed-ethnic girls and boys as similarly powerless and powerful: embodiment of attractiveness and grotesqueness"
"journal-article-10.2307_24441940-ngram1.txt","Instructions in the operating room: How the surgeon directs their assistant's hands"
"journal-article-10.2307_24048407-ngram1.txt","Evidentiality in achieving entitlement, objectivity, and detachment in Korean conversation"
"journal-article-10.2307_24441893-ngram1.txt","'Good' and 'bad' deaths: Narratives and professional identities in interviews with hospice managers"
"journal-article-10.2307_24441963-ngram1.txt","Reenactments in conversation: Gaze and recipiency"
"journal-article-10.2307_24048070-ngram1.txt","Multiple discourse analyses of a workplace interaction"
"journal-article-10.2307_24048986-ngram1.txt","The distribution of discoursal salience in research papers: relational hypotaxis and parataxis"
"journal-article-10.2307_24047333-ngram1.txt","Resisting the incitement to talk in child counselling: aspects of the utterance 'I don't know'"
"journal-article-10.2307_24048491-ngram1.txt","Mock intimacy: strategies of engagement in Israeli gossip columns"
"journal-article-10.2307_24442059-ngram1.txt","Rhetorical relations in multimodal documents"
"journal-article-10.2307_24048069-ngram1.txt","Constructions as resources for interaction: lists in English and Spanish conversation"
"journal-article-10.2307_24049534-ngram1.txt","Persuasive presuppositions in OECD and EU higher education policy documents"
"journal-article-10.2307_24045862-ngram1.txt","On rhetorical ricochet: expressivity of nominalization and da in Japanese discourse"
"journal-article-10.2307_24049393-ngram1.txt","'I told you so': justification used in disputes in young children's interactions in an early childhood classroom"
"journal-article-10.2307_24049901-ngram1.txt","Making claims and counterclaims through factuality: The uses of Mandarin Chinese qishi ('actually') and shishishang ('in fact') in institutional settings"
"journal-article-10.2307_24046657-ngram1.txt","Discourse studies in Thailand"
"journal-article-10.2307_24048479-ngram1.txt","Building peer relationships in talk: toddlers' peer conversations in childcare"
"journal-article-10.2307_24048917-ngram1.txt","Using topic control to avoid the gainsaying of troublesome evaluations"
"journal-article-10.2307_24049061-ngram1.txt","Managing affect: integration of empathy and problem-solving in health care encounters"
"journal-article-10.2307_24049351-ngram1.txt","Applications of Rhetorical Structure Theory"
"journal-article-10.2307_24049836-ngram1.txt","Minimal answers to yes/no questions in the service of sequence organization"
"journal-article-10.2307_24048916-ngram1.txt","Property transaction report: news, advertisement or a new genre?"
"journal-article-10.2307_24048984-ngram1.txt","Factors characterizing bursts of figurative language and gesture in college lectures"
"journal-article-10.2307_24049816-ngram1.txt","'Let me tell you about myself': A method for suppressing subject talk in a 'soft accusation' interrogation"
"journal-article-10.2307_24049933-ngram1.txt","Gendering desire in speed-dating interactions"
"journal-article-10.2307_24048453-ngram1.txt","Aspects of the sequential organization of mobile phone conversation"
"journal-article-10.2307_24048477-ngram1.txt","Introduction: the potential of peer talk"
"journal-article-10.2307_24049478-ngram1.txt","Categories in action: person-reference and membership categorization"
"journal-article-10.2307_24441959-ngram1.txt","The use of demonstratives and context activation in Catalan parliamentary debate"
"journal-article-10.2307_24048404-ngram1.txt","Moaning, whinging and laughing: the subjective side of complaints"
"journal-article-10.2307_24046433-ngram1.txt","Discourse, pragmatics, conversation, analysis"
"journal-article-10.2307_24047114-ngram1.txt","Questioning behaviour in monocultural and intercultural technical business negotiations: the Dutch–Spanish connection"
"journal-article-10.2307_24048845-ngram1.txt","Diagnostic formulations in psychotherapy"
"journal-article-10.2307_24049805-ngram1.txt","'The leading journal in its field': evaluation in journal descriptions"
"journal-article-10.2307_24049931-ngram1.txt","Telling the CAQDAS code: Membership categorization and the accomplishment of 'coding rules' in research team talk"
"journal-article-10.2307_24048324-ngram1.txt","Paths to precision: probing turn format and turn-taking problems in standardized interviews"
"journal-article-10.2307_24048507-ngram1.txt","Constructing the source: metaphor as a discourse strategy"
"journal-article-10.2307_24443320-ngram1.txt","The organization of talk in school interaction"
"journal-article-10.2307_24047458-ngram1.txt","The regulation of argumentative reasoning in pedagogic discourse"
"journal-article-10.2307_24048030-ngram1.txt","Role and position of scientific voices: reported speech in the media"
"journal-article-10.2307_24048333-ngram1.txt","Construction of rules, accountability and moral identity by high-functioning children with autism"
"journal-article-10.2307_24048504-ngram1.txt","A linguistic toolbox for discourse analysis: towards a multidimensional handling of verbal interactions"
"journal-article-10.2307_43496296-ngram1.txt","The use of interactional metadiscourse in job postings"
"journal-article-10.2307_24049458-ngram1.txt","Silent birds: metaphorical constructions of literacy and gender identity in women's talk"
"journal-article-10.2307_24048985-ngram1.txt","The other side of the story: towards a narrative analysis of narratives-in-interaction"
"journal-article-10.2307_24049817-ngram1.txt","Towards a conversational culture? How participants establish strategies for co-ordinating chat postings in the context of in-service training"
"journal-article-10.2307_24049898-ngram1.txt","Language problem or language conflict? Narratives of immigrant women's experiences in the US"
"journal-article-10.2307_24049952-ngram1.txt","Discourse studies and hermeneutics"
"journal-article-10.2307_24441906-ngram1.txt","The public, the private and the intimate in doctor–patient communication: Admission interviews at an outpatient mental health care service"
"journal-article-10.2307_43496329-ngram1.txt","Compliance, resistance and incipient compliance when responding to directives"
"journal-article-10.2307_24048071-ngram1.txt","Avoiding providing solutions: orienting to the ideal of students' self-directedness in counselling interaction"
"journal-article-10.2307_24049913-ngram1.txt","Defining the law: (Mis)using the dictionary to decide cases"
"journal-article-10.2307_24441941-ngram1.txt","'Put your fingers right in here': Learnability and instructed experience"
"journal-article-10.2307_24442007-ngram1.txt","Either/or questions in child psychiatric assessments: The effect of the seriousness and order of the alternatives"
"journal-article-10.2307_24442058-ngram1.txt","Valorative prosody and the symbolic construction of time in recent national historical discourses"
"journal-article-10.2307_24046445-ngram1.txt","How faithfully do court interpreters render the style of non-English speaking witnesses' testimonies? A data-based study of Spanish–English bilingual proceedings"
"journal-article-10.2307_24048321-ngram1.txt","Practices for reporting and responding to test results during medical consultations: enacting the roles of paternalism and independent expertise"
"journal-article-10.2307_24048455-ngram1.txt","Alternative questions used in conversational repair"
"journal-article-10.2307_24049379-ngram1.txt","Linguistic variation in the discourse of outsourced call centers"
"journal-article-10.2307_24049914-ngram1.txt","Non-neutrality and argument in the hybrid political interview"
"journal-article-10.2307_24047510-ngram1.txt","A different class of witnesses: experts in the courtroom"
"journal-article-10.2307_24442057-ngram1.txt","Environmentally coupled repairs and remedies in the airline cockpit: Repair practices of talk and action in interaction"
"journal-article-10.2307_24047539-ngram1.txt","Reported speech in Chinese political discourse"
"journal-article-10.2307_24048322-ngram1.txt","Contingency and units in interaction"
"journal-article-10.2307_24048503-ngram1.txt","Doing empathy and sympathy: caring responses to troubles tellings on a peer support line"
"journal-article-10.2307_24048505-ngram1.txt","Concise narratives: a structural analysis of political discourse"
"journal-article-10.2307_24048930-ngram1.txt","Discourse structure of academic talk in university office hour interactions"
"journal-article-10.2307_24049406-ngram1.txt","'You're still sick!' Framing, footing, and participation in children's medical play"
"journal-article-10.2307_24047511-ngram1.txt","Raising the dead: reported speech in medium–sitter interaction"
"journal-article-10.2307_24049338-ngram1.txt","Wh-interrogative formats used for questioning and beyond: German warum (why) and wieso (why) and English why"
"journal-article-10.2307_24049456-ngram1.txt","The impact of marketization on higher education genres – the international student prospectus as a case in point"
"journal-article-10.2307_24049758-ngram1.txt","How questioning constructs judge identities: oral argument about same-sex marriage"
"journal-article-10.2307_24047555-ngram1.txt","Grounding and its signalling: evidence from short news texts"
"journal-article-10.2307_24047335-ngram1.txt","\"Are you losing your culture?\": poetics, indexicality and Asian American identity"
"journal-article-10.2307_24048334-ngram1.txt","Positive politeness as discourse process: politeness practices of high-functioning children with autism and Asperger Syndrome"
"journal-article-10.2307_24049849-ngram1.txt","Repetitional responses in frontotemporal dementia discourse: Asserting agency or demonstrating confusion?"
"journal-article-10.2307_24049872-ngram1.txt","'Going mental': The risks of assessment activities (in teenage talk)"
"journal-article-10.2307_24049873-ngram1.txt","Participation through imitative repetitions"
"journal-article-10.2307_24045909-ngram1.txt","(Re)modeling culture in Kwara'ae: the role of discourse in children's cognitive development"
"journal-article-10.2307_24047353-ngram1.txt","Photography, memory, and the construction of identities on the former East—West German border"
"journal-article-10.2307_24048929-ngram1.txt","Contrasting the form and use of reformulation markers"
"journal-article-10.2307_24049932-ngram1.txt","Negotiating epistemic rights to information in Korean conversation: An examination of the Korean evidential marker –tamye"
"journal-article-10.2307_24049870-ngram1.txt","The discursive construction of femininities in the accounts of Japanese women"
"journal-article-10.2307_43496313-ngram1.txt","Patient initiated presentations of additional concerns"
"journal-article-10.2307_24049062-ngram1.txt","Two uses of third-person references in family gatherings displaying family ties: teasing and clarifications"
"journal-article-10.2307_24049396-ngram1.txt","Assessing suitability for adoptive parenthood: hypothetical questions as part of ongoing conversation"
"journal-article-10.2307_24049804-ngram1.txt","Announced refusal to answer: a study of norms and accountability in broadcast political interviews"
"journal-article-10.2307_24047350-ngram1.txt","The interactional practices of referrals and accounts in medical discourse: expertise and compliance"
"journal-article-10.2307_24047551-ngram1.txt","Commonsense morality across cultures: notions of fairness, justice, honor and equity"
"journal-article-10.2307_24047940-ngram1.txt","Certainty and speculation in news reporting of the future: the execution of Timothy McVeigh"
"journal-article-10.2307_24048325-ngram1.txt","Responding to the double implication of telemarketers' opinion queries"
"journal-article-10.2307_24048478-ngram1.txt","The social and discursive spectrum of peer talk"
"journal-article-10.2307_24049827-ngram1.txt","The rhetorical organization of the Textbook genre across disciplines: A 'colony-in-loops'?"
"journal-article-10.2307_24441943-ngram1.txt","Instructed perception in prenatal ultrasound examinations"
"journal-article-10.2307_24049408-ngram1.txt","An implicature for um: signaling relative expertise"
"journal-article-10.2307_43496317-ngram1.txt","Assessing the experience of speed dating"
"journal-article-10.2307_43496327-ngram1.txt","Ethics in praxis: Negotiating the presence and functions of a video camera in family therapy"
"journal-article-10.2307_24045905-ngram1.txt","A register perspective on grammar and discourse: variability in the form and use of English complement clauses"
"journal-article-10.2307_24047459-ngram1.txt","School marks and teachers' accountability to colleagues"
"journal-article-10.2307_24049292-ngram1.txt","The pragmatics of Akan greetings"
"journal-article-10.2307_24049883-ngram1.txt","Script proposals: A device for empowering clients in counselling"
"journal-article-10.2307_24049885-ngram1.txt","THERAPY IS A JOURNEY as a discourse metaphor"
"journal-article-10.2307_24442009-ngram1.txt","Speakers' orientations to directional terms in a map task"
"journal-article-10.2307_24049747-ngram1.txt","Discourse construction of social power: interpersonal rhetoric in editorials of the China Daily"
"journal-article-10.2307_24049761-ngram1.txt","journal-article-10.2307_24049761-ngram1.txt"
"journal-article-10.2307_24049847-ngram1.txt","Directives: Entitlement and contingency in action"
"journal-article-10.2307_24049860-ngram1.txt","Chinatown transformed: Ideology, power, and resources in narrative place-making"
"journal-article-10.2307_24441925-ngram1.txt","Re-thinking rapport through the lens of progressivity in investigative interviews into child sexual abuse"
"journal-article-10.2307_24048457-ngram1.txt","The syntax of repair in Indonesian"
"journal-article-10.2307_24049382-ngram1.txt","Visually branding the environment: climate change as a marketing opportunity"
"journal-article-10.2307_24049813-ngram1.txt","'Articulating the unsaid' via and-prefaced formulations of others' talk"
"journal-article-10.2307_24442030-ngram1.txt","Displaying, contesting and negotiating epistemic authority in social interaction: Descriptions and questions in guided visits"
"journal-article-10.2307_43496255-ngram1.txt","Using artifacts in brainstorming sessions to secure participation and decouple sequentiality"
"journal-article-10.2307_24049899-ngram1.txt","Discourses of 'border-crossers': Peruvian domestic workers in Lima as social actors"
"journal-article-10.2307_24047354-ngram1.txt","The voice of authority: the local accomplishment of authoritative discourse in live news broadcasts"
"journal-article-10.2307_24048326-ngram1.txt","A note on laughter in 'male–female' interaction"
"journal-article-10.2307_24049077-ngram1.txt","Implicit and explicit identity constructions in the life story of one of Hitler's elite soldiers"
"journal-article-10.2307_24049395-ngram1.txt","'We expect to report on significant progress in our product pipeline in the coming year': hedging forward-looking statements in corporate press releases"
"journal-article-10.2307_24049859-ngram1.txt","Evaluating lexical cohesion in telephone conversations"
"journal-article-10.2307_24049912-ngram1.txt","A discourse-based study of three communities of practice: How members maintain a harmonious relationship while threatening each other's face via email"
"journal-article-10.2307_24046658-ngram1.txt","'Natural' and 'contrived' data: a sustainable distinction?"
"journal-article-10.2307_24047092-ngram1.txt","Vocative address forms and ideological legitimization in political debates"
"journal-article-10.2307_24047111-ngram1.txt","Orientation in immigrant narratives: the role of ethnicity in the identification of characters"
"journal-article-10.2307_24048067-ngram1.txt","Accomplishing closings in talk show interviews: a comparison with news interviews"
"journal-article-10.2307_24049536-ngram1.txt","Comical hypothetical: arguing for a conversational phenomenon"
"journal-article-10.2307_24441890-ngram1.txt","Gossip as indirect mockery in friendly conversation: The social functions of 'sharing a laugh' at third parties"
"journal-article-10.2307_43496279-ngram1.txt","Moving forward with membership Categorization analysis: Methods for systematic analysis"
"journal-article-10.2307_24047942-ngram1.txt","Account episodes in family discourse: the making of morality in everyday interaction"
"journal-article-10.2307_24046436-ngram1.txt","Strategic manoeuvring in argumentative discourse"
"journal-article-10.2307_24047529-ngram1.txt","'Witnessing': the use of first-hand knowledge in legitimating lay opinions on talk radio"
"journal-article-10.2307_24049326-ngram1.txt","Activating memories in interviews: an instance of collaborative discourse construction"
"journal-article-10.2307_24046653-ngram1.txt","Personalised revision of 'failed' questions"
"journal-article-10.2307_24048068-ngram1.txt","A quantitative approach to (sub)registers: the case of 'Sports Announcer Talk'"
"journal-article-10.2307_24048332-ngram1.txt","How children with autism and Asperger Syndrome respond to questions: a 'naturalistic' theory of mind task"
"journal-article-10.2307_24048408-ngram1.txt","'Dear Sirs, I hope you will find this information useful': discourse strategies in Italian and English 'For Your Information' (FYI) letters"
"journal-article-10.2307_24049293-ngram1.txt","Highlighted moves within an action: segmented talk in Japanese conversation"
"journal-article-10.2307_43496295-ngram1.txt","Finding out what's happened: Two procedures for opening emergency calls"
"journal-article-10.2307_24045863-ngram1.txt","Legitimizing immigration control: a discourse-historical analysis"
"journal-article-10.2307_24048243-ngram1.txt","Involvement vs detachment: gender differences in the use of personal pronouns in televised sports in Taiwan"
"journal-article-10.2307_24048848-ngram1.txt","Story-telling at work: a complex discursive resource for integrating personal, professional and social identities"
"journal-article-10.2307_24049950-ngram1.txt","Text as action, action as text? Ricoeur, λογοσ and the affirmative search for meaning in the 'universe of discourse'"
"journal-article-10.2307_24441945-ngram1.txt","Inquiries of the body: Novice questions and the instructable observability of endodontic scenes"
"journal-article-10.2307_24441960-ngram1.txt","Targeting emotional impact in storytelling: Working with client affect in emotion-focused psychotherapy"
"journal-article-10.2307_24441958-ngram1.txt","Strategies of persuasion in letters of complaint in academic context: The case of Jordanian university students' complaints"
"journal-article-10.2307_24046475-ngram1.txt","Analysis of an academic genre"
"journal-article-10.2307_24048032-ngram1.txt","Formulation and reformulation procedures in verbal interactions between experts and (semi-)laypersons"
"journal-article-10.2307_24048242-ngram1.txt","The use of evidentiality in physicians' progress notes"
"journal-article-10.2307_24049769-ngram1.txt","Space, materiality and the contingency of action: a sequential analysis of the patient's file in doctor–patient interactions"
"journal-article-10.2307_24049825-ngram1.txt","Marking understanding versus receipting information in talk: Achso. and ach in German interaction"
"journal-article-10.2307_24441924-ngram1.txt","Managing troubles-talk in the renegotiation of a loan contract"
"journal-article-10.2307_43496256-ngram1.txt","Displaying and developing team identity in workplace meetings - a multimodal perspective"
"journal-article-10.2307_24048490-ngram1.txt","The projectability of turn constructional units and the role of prediction in listening"
"journal-article-10.2307_24049459-ngram1.txt","Variation in transcription"
"journal-article-10.2307_24049757-ngram1.txt","'It's just a process': questioning in the construction of a university crisis"
"journal-article-10.2307_24046434-ngram1.txt","Episodic boundaries in conversational narratives"
"journal-article-10.2307_24048481-ngram1.txt","Repetition and joking in children's second language conversations: playful recyclings in an immersion classroom"
"journal-article-10.2307_24049858-ngram1.txt","Comparing rhetorical structures in different languages: The influence of translation strategies"
"journal-article-10.2307_24441909-ngram1.txt","The role of play activities in facilitating child participation in psychotherapy"
"journal-article-10.2307_24046473-ngram1.txt","Science in media and social discourse: new channels of communication, new linguistic forms"
"journal-article-10.2307_24048521-ngram1.txt","The clause as a locus of grammar and interaction"
"journal-article-10.2307_24049339-ngram1.txt","Using niin-interrogative to treat the prior speaker's action as an exaggeration"
"journal-article-10.2307_24049756-ngram1.txt","Conversation and psychotherapy: how questioning reveals institutional answers"
"journal-article-10.2307_43496266-ngram1.txt","Forging friendships: The use of collective pro-terms by pre-school children"
"journal-article-10.2307_24045860-ngram1.txt","Show concessions"
"journal-article-10.2307_24049343-ngram1.txt","Affiliative and disaffiliative uses of you say x questions"
"journal-article-10.2307_24049749-ngram1.txt","Electronic bumper stickers: the content and interpersonal functions of messages attached to e-mail signatures"
"journal-article-10.2307_24441979-ngram1.txt","Strategies of writing summaries for hard news texts: A text analysis approach"
"journal-article-10.2307_24046447-ngram1.txt","Popping the question: questions and modality in written dating advertisements"
"journal-article-10.2307_24047351-ngram1.txt","The discursive construction of professional self through narratives of personal experience"
"journal-article-10.2307_24048846-ngram1.txt","Sequential order and sequence structure – the case of incommensurable studies on mobile phone calls"
